id	Centroid_X	Centroid_Y	Centroid_Z	UMAP_1	UMAP_2	Cell_class	Bregma	Neuron_cluster_ID	Gad1	Slc17a6	Aqp4	Esr1	total_counts
cell_16212	-76.7	874.6	-760.0	8.095	-1.586	Excitatory	-0.19	E-14	0.5	18.7	1.4	0.0	241.9
cell_16213	-71.0	809.0	-760.0	8.0	-0.865	Excitatory	-0.19	E-9	0.0	11.5	0.0	0.0	208.7
cell_16214	-69.8	708.9	-760.0	5.462	6.171	Astrocyte	-0.19		0.0	1.3	36.4	0.0	243.8
cell_16215	-67.2	736.4	-760.0	0.197	3.343	Endothelial 1	-0.19		0.0	0.0	0.0	0.0	209.7
cell_16216	-67.5	766.8	-760.0	8.917	-1.489	Excitatory	-0.19	E-14	0.0	23.1	1.3	0.7	265.8
cell_16217	-61.4	717.5	-760.0	8.969	0.019	Ambiguous	-0.19		0.0	7.7	6.0	0.0	179.9
cell_16218	-60.0	826.4	-760.0	1.639	5.265	Endothelial 1	-0.19		0.0	0.6	38.7	0.0	249.0
cell_16219	-57.6	828.5	-760.0	-1.171	3.357	Endothelial 1	-0.19		0.0	0.0	0.0	0.0	263.7
cell_16220	-56.7	862.3	-760.0	1.911	5.374	Ambiguous	-0.19		0.0	0.0	10.4	0.0	32.4
cell_16221	-56.1	841.6	-760.0	4.464	6.85	Astrocyte	-0.19		0.0	6.7	53.3	0.0	263.1
cell_16222	-49.0	817.0	-760.0	8.42	-0.371	Excitatory	-0.19	E-14	0.9	19.7	3.4	0.0	214.2
cell_16223	-46.6	723.2	-760.0	4.379	6.094	Astrocyte	-0.19		0.0	0.0	12.4	0.0	258.0
cell_16224	-36.5	799.0	-760.0	8.295	-1.005	Excitatory	-0.19	E-14	0.0	37.6	0.0	0.0	341.4
cell_16225	-36.7	751.1	-760.0	2.563	5.246	Endothelial 1	-0.19		0.0	0.8	27.6	0.0	254.4
cell_16226	-25.1	800.6	-760.0	8.518	-1.486	Excitatory	-0.19	E-9	0.0	13.7	0.9	0.0	193.5
cell_16227	-25.9	791.6	-760.0	7.698	-1.066	Excitatory	-0.19	E-14	0.0	26.0	1.4	0.0	260.6
cell_16228	-27.2	716.7	-760.0	12.095	0.075	Excitatory	-0.19	E-14	0.3	16.6	1.0	0.3	196.1
cell_16229	-14.2	892.5	-760.0	8.126	-1.279	Excitatory	-0.19	E-14	0.0	22.7	0.5	0.0	251.6
cell_16230	-12.4	849.5	-760.0	1.178	4.848	Endothelial 1	-0.19		1.9	0.0	4.7	0.0	192.4
cell_16231	-11.5	833.1	-760.0	4.221	3.123	Ambiguous	-0.19		1.7	3.4	0.0	0.0	322.5
cell_16232	-7.6	766.8	-760.0	3.649	6.901	Astrocyte	-0.19		0.0	0.0	24.9	0.0	213.1
cell_16233	0.4	875.3	-760.0	7.999	-1.572	Excitatory	-0.19	E-14	0.0	17.7	0.6	0.0	227.1
cell_16234	2.9	806.0	-760.0	8.464	-1.741	Excitatory	-0.19	E-14	0.0	31.4	0.0	0.0	289.6
cell_16235	5.3	737.5	-760.0	-1.681	2.989	Endothelial 1	-0.19		0.0	0.0	9.5	0.0	283.9
cell_16236	4.0	835.3	-760.0	-0.516	3.385	Endothelial 1	-0.19		0.0	2.3	0.0	0.0	269.7
cell_16237	6.0	815.7	-760.0	8.797	1.596	Ambiguous	-0.19		0.0	22.4	7.5	0.0	244.1
cell_16238	8.5	757.8	-760.0	3.843	5.587	Astrocyte	-0.19		0.0	0.0	13.1	0.0	153.5
cell_16239	13.8	807.0	-760.0	3.434	-0.714	OD Mature 2	-0.19		0.0	10.1	7.8	0.0	389.3
cell_16240	11.9	706.6	-760.0	3.54	5.896	Astrocyte	-0.19		0.0	0.0	21.9	0.0	123.3
cell_16241	14.4	779.0	-760.0	4.305	6.163	Astrocyte	-0.19		0.0	0.0	19.8	0.0	198.8
cell_16242	17.0	721.4	-760.0	3.453	5.389	Astrocyte	-0.19		0.0	0.0	22.3	0.0	156.3
cell_16243	22.3	837.8	-760.0	8.96	-1.385	Excitatory	-0.19	E-9	0.0	29.1	1.6	1.2	260.9
cell_16244	38.4	709.9	-760.0	8.957	-1.413	Excitatory	-0.19	E-14	0.0	14.0	3.3	0.0	232.2
cell_16245	43.4	810.5	-760.0	6.434	6.756	Astrocyte	-0.19		0.0	1.0	16.2	0.0	176.9
cell_16246	46.6	827.4	-760.0	3.102	5.747	Astrocyte	-0.19		0.0	0.0	30.7	0.0	203.9
cell_16247	47.0	768.4	-760.0	7.968	-0.561	Inhibitory	-0.19	I-1	0.0	9.7	0.0	0.0	130.0
cell_16248	47.8	790.8	-760.0	9.149	-1.048	Excitatory	-0.19	E-14	0.0	25.0	0.0	1.8	253.7
cell_16249	50.6	709.4	-760.0	5.733	6.745	Astrocyte	-0.19		0.0	0.9	28.9	0.0	175.4
cell_16250	51.2	890.7	-760.0	-0.839	3.072	Endothelial 1	-0.19		0.0	1.3	4.0	0.0	227.9
cell_16251	58.9	748.1	-760.0	0.296	3.429	Endothelial 1	-0.19		0.0	0.0	0.7	0.0	189.5
cell_16252	58.9	887.2	-760.0	8.359	-1.245	Excitatory	-0.19	E-14	0.0	23.2	1.8	0.0	187.4
cell_16253	61.9	788.5	-760.0	4.257	5.425	Astrocyte	-0.19		0.0	2.2	43.8	0.0	196.7
cell_16254	67.9	833.4	-760.0	5.502	7.369	Astrocyte	-0.19		0.0	0.0	41.7	0.0	177.1
cell_16255	69.9	806.4	-760.0	-1.651	2.811	Endothelial 1	-0.19		0.0	0.0	0.0	0.0	159.8
cell_16256	72.0	823.5	-760.0	-0.743	3.199	Endothelial 1	-0.19		0.0	2.2	15.2	0.0	243.1
cell_16257	81.1	736.7	-760.0	5.557	5.171	Astrocyte	-0.19		0.0	0.6	16.3	0.0	163.3
cell_16258	86.8	796.6	-760.0	8.622	-1.419	Excitatory	-0.19	E-14	0.0	14.8	2.8	0.0	192.0
cell_16259	-82.9	802.1	-760.0	8.744	-1.337	Excitatory	-0.19	E-14	0.0	16.2	0.7	0.7	201.6
cell_16260	34.5	832.3	-760.0	5.667	7.629	Astrocyte	-0.19		0.0	0.0	26.5	0.0	178.4
cell_16261	-81.8	766.4	-760.0	8.996	-1.017	Excitatory	-0.19	E-14	0.0	12.4	1.0	0.0	222.8
cell_16262	-71.4	812.2	-760.0	8.798	6.162	Ambiguous	-0.19		0.0	9.0	0.0	0.0	242.5
cell_16263	-54.5	762.7	-760.0	4.316	6.656	Astrocyte	-0.19		0.0	0.0	28.7	0.0	223.1
cell_16264	-45.1	796.2	-760.0	8.342	-0.793	Excitatory	-0.19	E-14	0.0	23.1	1.0	0.0	236.8
cell_16265	-40.2	884.6	-760.0	2.947	6.032	Astrocyte	-0.19		0.0	0.0	46.2	0.0	210.8
cell_16266	-0.4	730.8	-760.0	8.92	-0.84	Ambiguous	-0.19		0.0	20.3	6.9	0.5	239.4
cell_16267	30.5	759.7	-760.0	6.469	6.741	Astrocyte	-0.19		0.0	4.2	19.1	0.0	159.4
cell_16268	55.0	814.3	-760.0	5.028	5.05	Astrocyte	-0.19		0.0	1.1	57.9	0.0	225.2
cell_16269	74.6	813.7	-760.0	8.888	-0.772	Excitatory	-0.19	E-14	0.0	8.9	0.6	0.0	210.1
cell_16270	84.8	773.5	-760.0	5.43	5.559	Ambiguous	-0.19		0.0	3.5	19.8	0.0	162.0
cell_16271	-78.3	780.9	-760.0	8.052	-0.83	Excitatory	-0.19	E-9	0.0	21.6	0.0	0.0	228.9
cell_16272	-74.8	784.9	-760.0	8.556	-0.349	Inhibitory	-0.19	I-1	0.0	5.1	3.4	0.0	194.1
cell_16273	6.6	781.4	-760.0	8.94	-0.994	Excitatory	-0.19	E-14	0.0	20.6	4.1	0.6	252.4
cell_16274	27.0	783.2	-760.0	8.444	-0.924	Ambiguous	-0.19		0.0	5.7	10.9	0.0	197.2
cell_16275	59.4	865.1	-760.0	10.068	0.306	Excitatory	-0.19	E-14	0.0	10.6	0.0	1.1	177.6
cell_16276	-88.5	734.5	-760.0	8.997	-0.936	Ambiguous	-0.19		0.0	18.2	17.1	0.0	255.8
cell_16277	-87.8	825.0	-760.0	8.555	0.192	Excitatory	-0.19	E-14	0.0	21.3	1.3	0.0	195.9
cell_16278	-49.0	751.3	-760.0	8.574	-0.489	Ambiguous	-0.19		0.0	16.2	9.7	0.0	217.8
cell_16279	-46.0	771.7	-760.0	8.316	-1.171	Excitatory	-0.19	E-14	0.0	17.2	2.7	0.0	217.0
cell_16280	-27.5	845.9	-760.0	0.18	5.887	Endothelial 3	-0.19		1.0	0.0	3.1	0.0	259.5
cell_16281	-12.4	747.3	-760.0	4.542	5.66	Astrocyte	-0.19		0.0	0.0	41.8	0.0	186.1
cell_16282	-15.3	766.0	-760.0	8.629	-1.55	Excitatory	-0.19	E-14	0.0	25.5	8.0	0.0	281.6
cell_16283	22.4	850.5	-760.0	8.568	-0.476	Excitatory	-0.19	E-9	0.0	30.6	7.7	0.9	244.3
cell_16284	22.8	812.9	-760.0	3.095	5.396	Astrocyte	-0.19		0.0	7.0	41.8	0.0	306.8
cell_16285	33.4	845.4	-760.0	8.673	-1.445	Excitatory	-0.19	E-14	0.0	18.8	1.4	0.0	204.4
cell_16286	36.4	886.3	-760.0	8.214	-0.936	Ambiguous	-0.19		1.2	8.4	13.2	1.2	174.2
cell_16287	51.4	736.6	-760.0	4.866	2.808	OD Immature 1	-0.19		0.9	0.0	3.7	0.0	148.9
cell_16288	109.3	765.9	-760.0	8.578	-0.734	Ambiguous	-0.19		0.0	6.5	26.7	0.0	212.5
cell_16289	106.3	840.6	-760.0	8.114	-1.307	Excitatory	-0.19	E-9	0.0	45.5	1.6	0.0	327.2
cell_16290	111.6	873.0	-760.0	8.256	-1.479	Excitatory	-0.19	E-14	0.5	29.5	0.0	0.0	248.6
cell_16291	114.4	756.9	-760.0	5.202	3.81	Ambiguous	-0.19		0.0	2.3	0.0	0.0	216.4
cell_16292	113.9	747.4	-760.0	2.786	1.685	Ambiguous	-0.19		0.0	2.6	0.0	0.0	201.8
cell_16293	118.9	852.9	-760.0	8.154	-1.477	Excitatory	-0.19	E-14	0.0	35.2	3.1	0.0	287.5
cell_16294	123.8	792.1	-760.0	4.427	6.727	Astrocyte	-0.19		0.0	5.3	53.5	0.0	208.4
cell_16295	127.6	725.0	-760.0	8.453	-1.25	Excitatory	-0.19	E-14	0.0	13.0	4.8	1.4	215.9
cell_16296	129.5	890.8	-760.0	3.047	6.099	Astrocyte	-0.19		0.0	0.0	6.6	0.0	138.7
cell_16297	132.9	825.6	-760.0	9.19	5.27	Excitatory	-0.19	E-14	0.0	15.7	0.0	0.0	244.8
cell_16298	140.8	783.2	-760.0	8.652	-0.999	Ambiguous	-0.19		3.8	27.6	1.1	0.0	353.7
cell_16299	142.3	856.2	-760.0	0.173	4.851	Endothelial 3	-0.19		0.0	3.2	0.0	0.0	259.7
cell_16300	149.0	784.9	-760.0	8.278	-1.665	Excitatory	-0.19	E-9	0.0	17.0	1.9	0.0	289.0
cell_16301	150.3	727.9	-760.0	4.912	5.572	Astrocyte	-0.19		0.0	0.0	43.6	0.0	234.4
cell_16302	155.2	815.1	-760.0	4.308	6.388	Astrocyte	-0.19		0.0	9.0	49.3	0.0	287.4
cell_16303	155.5	749.5	-760.0	8.75	-1.58	Excitatory	-0.19	E-14	0.0	19.6	0.0	0.0	245.9
cell_16304	157.6	799.8	-760.0	7.837	-1.796	Excitatory	-0.19	E-14	0.0	25.8	1.1	0.6	323.8
cell_16305	163.3	740.6	-760.0	8.115	-1.441	Excitatory	-0.19	E-14	0.0	20.9	0.0	0.0	260.5
cell_16306	171.4	851.4	-760.0	8.276	-1.163	Excitatory	-0.19	E-14	0.0	20.4	0.9	0.0	252.8
cell_16307	180.1	852.8	-760.0	4.966	2.611	OD Immature 1	-0.19		1.9	2.9	0.0	0.0	297.7
cell_16308	184.6	743.8	-760.0	5.471	7.978	Astrocyte	-0.19		0.0	0.0	62.7	0.0	263.8
cell_16309	187.0	725.3	-760.0	5.334	2.584	OD Immature 1	-0.19		1.6	16.0	0.0	0.0	334.7
cell_16310	187.8	809.5	-760.0	7.739	-1.436	Excitatory	-0.19	E-14	0.0	22.6	3.2	0.0	258.4
cell_16311	193.7	817.3	-760.0	3.715	5.934	Astrocyte	-0.19		0.0	0.0	59.7	0.0	285.5
cell_16312	204.2	730.2	-760.0	8.898	-1.636	Excitatory	-0.19	E-9	0.0	27.6	0.4	0.0	308.9
cell_16313	205.0	879.9	-760.0	0.45	6.187	Pericytes	-0.19		0.0	0.9	11.6	0.0	316.2
cell_16314	216.7	722.8	-760.0	9.532	6.025	Excitatory	-0.19	E-2	0.0	22.6	0.0	15.1	212.1
cell_16315	218.5	728.2	-760.0	8.435	-0.59	Ambiguous	-0.19		1.6	17.0	0.0	0.0	321.2
cell_16316	219.0	776.2	-760.0	0.434	3.984	Endothelial 1	-0.19		0.0	0.0	5.3	0.0	186.9
cell_16317	218.6	788.3	-760.0	0.663	4.707	Endothelial 1	-0.19		0.0	0.0	3.2	0.0	257.7
cell_16318	227.4	846.6	-760.0	7.857	-0.271	Excitatory	-0.19	E-14	0.0	35.2	0.0	0.0	286.1
cell_16319	229.8	755.6	-760.0	5.904	6.02	Astrocyte	-0.19		0.0	1.4	22.1	0.0	152.4
cell_16320	232.4	715.3	-760.0	8.786	-1.332	Excitatory	-0.19	E-14	0.7	17.7	0.7	2.9	273.2
cell_16321	235.9	849.5	-760.0	8.05	-1.333	Excitatory	-0.19	E-14	0.6	23.7	1.8	0.0	225.0
cell_16322	241.4	787.0	-760.0	4.571	5.413	Astrocyte	-0.19		0.0	0.0	26.3	0.0	157.1
cell_16323	247.7	823.7	-760.0	-0.405	5.846	Endothelial 3	-0.19		0.0	0.0	3.5	0.0	232.0
cell_16324	277.0	732.1	-760.0	8.512	-1.356	Excitatory	-0.19	E-14	0.0	20.3	0.0	1.6	177.7
cell_16325	279.4	793.6	-760.0	7.628	-0.251	Excitatory	-0.19	E-14	0.0	9.3	0.0	0.0	86.0
cell_16326	137.6	753.4	-760.0	8.112	-0.355	Excitatory	-0.19	E-14	0.0	26.2	0.0	0.0	210.7
cell_16327	144.4	881.5	-760.0	-1.067	3.332	Endothelial 1	-0.19		0.0	1.1	3.3	0.0	253.9
cell_16328	152.7	864.8	-760.0	8.683	-0.778	Microglia	-0.19		0.0	3.8	31.1	0.0	226.0
cell_16329	170.5	762.2	-760.0	8.775	-0.294	Endothelial 3	-0.19		0.0	7.9	3.8	0.0	247.1
cell_16330	208.4	785.0	-760.0	0.012	5.647	Endothelial 2	-0.19		0.0	0.0	4.6	0.0	191.6
cell_16331	206.1	841.8	-760.0	5.764	4.93	Ambiguous	-0.19		0.0	9.3	17.5	0.6	173.4
cell_16332	221.2	859.6	-760.0	4.524	5.859	Astrocyte	-0.19		1.0	0.0	40.4	0.0	192.7
cell_16333	245.5	886.2	-760.0	3.369	0.046	OD Mature 2	-0.19		0.0	11.0	3.4	0.0	228.9
cell_16334	257.5	753.1	-760.0	0.57	3.374	Endothelial 1	-0.19		0.0	0.6	4.8	0.0	140.6
cell_16335	264.6	832.6	-760.0	0.051	6.397	Pericytes	-0.19		0.0	0.8	0.8	1.5	294.5
cell_16336	268.1	840.3	-760.0	0.206	6.431	Pericytes	-0.19		0.0	0.9	0.0	0.0	248.8
cell_16337	157.6	823.0	-760.0	-0.424	4.009	Endothelial 1	-0.19		0.0	1.3	5.1	0.0	198.4
cell_16338	169.3	780.4	-760.0	7.982	-1.472	Ambiguous	-0.19		0.6	11.2	16.3	0.0	247.5
cell_16339	186.3	711.4	-760.0	8.808	-1.152	Excitatory	-0.19	E-14	0.0	19.2	0.0	0.0	186.2
cell_16340	196.9	775.1	-760.0	5.527	7.72	Astrocyte	-0.19		0.0	2.8	32.7	0.0	148.3
cell_16341	243.6	891.6	-760.0	3.585	5.731	Astrocyte	-0.19		0.0	0.0	9.5	0.0	165.8
cell_16342	245.7	819.1	-760.0	2.705	5.123	Inhibitory	-0.19	I-1	0.0	0.0	0.0	0.0	77.1
cell_16343	251.6	719.0	-760.0	8.385	-1.026	Inhibitory	-0.19	I-1	0.0	5.8	0.0	0.0	152.2
cell_16344	112.3	829.2	-760.0	3.407	5.635	Astrocyte	-0.19		0.0	4.0	12.1	0.0	208.7
cell_16345	114.4	807.5	-760.0	8.838	-1.645	Excitatory	-0.19	E-14	0.0	20.5	2.1	0.0	174.9
cell_16346	119.9	822.3	-760.0	8.916	-1.38	Excitatory	-0.19	E-14	0.0	13.7	4.8	0.0	170.2
cell_16347	139.1	766.0	-760.0	9.034	-1.62	Excitatory	-0.19	E-9	0.0	33.3	2.1	0.0	336.0
cell_16348	153.8	837.4	-760.0	4.41	5.795	Astrocyte	-0.19		0.0	1.2	36.0	0.0	214.6
cell_16349	155.8	829.4	-760.0	8.227	-0.982	Ambiguous	-0.19		0.0	11.4	1.9	0.0	176.8
cell_16350	200.6	710.4	-760.0	8.832	-1.688	Excitatory	-0.19	E-9	0.0	30.3	1.5	0.0	295.2
cell_16351	199.2	874.0	-760.0	2.827	6.052	Astrocyte	-0.19		0.0	0.0	27.5	0.0	174.9
cell_16352	218.2	805.9	-760.0	8.013	-1.347	Excitatory	-0.19	E-14	0.0	14.3	6.5	0.0	168.2
cell_16353	257.8	861.0	-760.0	8.394	-1.355	Excitatory	-0.19	E-14	0.0	6.2	0.5	0.5	120.7
cell_16354	258.3	890.8	-760.0	8.423	-1.718	Excitatory	-0.19	E-9	0.0	30.9	1.0	0.0	189.4
cell_16355	272.8	844.3	-760.0	0.199	5.446	Endothelial 2	-0.19		0.0	0.0	15.3	0.0	226.7
cell_16356	279.9	740.4	-760.0	-0.097	5.16	Endothelial 3	-0.19		0.0	0.0	4.6	0.0	143.9
cell_16357	105.9	629.1	-760.0	8.551	-1.082	Excitatory	-0.19	E-14	0.0	12.7	0.8	0.8	243.2
cell_16358	108.3	559.6	-760.0	3.269	5.733	Astrocyte	-0.19		0.0	1.5	7.4	0.0	101.2
cell_16359	112.5	607.5	-760.0	5.674	4.928	Ambiguous	-0.19		0.0	12.5	9.8	0.9	230.2
cell_16360	128.4	511.2	-760.0	10.598	6.61	Inhibitory	-0.19	I-25	3.0	3.0	0.0	3.0	182.1
cell_16361	129.4	667.7	-760.0	8.482	-0.743	Excitatory	-0.19	E-14	0.0	15.7	1.2	0.0	256.1
cell_16362	134.7	559.3	-760.0	9.005	3.527	Inhibitory	-0.19	I-8	25.0	0.7	1.4	0.7	153.5
cell_16363	141.0	627.9	-760.0	8.204	-0.966	Excitatory	-0.19	E-14	0.0	23.6	1.7	0.0	279.6
cell_16364	147.5	682.1	-760.0	9.33	-1.533	Excitatory	-0.19	E-14	0.0	17.4	1.5	0.0	235.5
cell_16365	151.6	601.8	-760.0	8.212	-0.577	Excitatory	-0.19	E-14	0.0	24.8	0.0	0.0	215.7
cell_16366	152.0	630.6	-760.0	8.753	-0.809	Inhibitory	-0.19	I-1	0.0	10.5	0.0	0.0	179.9
cell_16367	153.0	586.6	-760.0	-0.815	2.657	Endothelial 1	-0.19		0.0	0.0	0.0	0.0	207.6
cell_16368	156.5	655.8	-760.0	8.506	-1.009	Excitatory	-0.19	E-14	0.6	13.7	1.2	0.0	230.7
cell_16369	163.1	547.8	-760.0	8.895	-0.92	Excitatory	-0.19	E-14	0.0	9.4	0.0	0.0	277.5
cell_16370	165.4	690.1	-760.0	5.976	5.6	Astrocyte	-0.19		0.0	3.6	30.8	0.0	219.0
cell_16371	171.3	639.1	-760.0	3.57	5.636	Astrocyte	-0.19		0.0	0.0	5.9	0.0	196.5
cell_16372	173.3	534.3	-760.0	6.373	6.896	Astrocyte	-0.19		1.1	2.1	34.8	0.0	191.3
cell_16373	174.7	513.0	-760.0	10.598	-0.94	Excitatory	-0.19	E-18	0.0	10.2	0.0	0.6	238.4
cell_16374	178.3	654.4	-760.0	8.858	-0.918	Excitatory	-0.19	E-14	0.0	16.0	0.0	0.8	279.6
cell_16375	180.7	634.6	-760.0	3.707	6.224	Astrocyte	-0.19		0.0	0.0	52.0	0.0	236.8
cell_16376	184.4	580.2	-760.0	11.524	-1.187	Excitatory	-0.19	E-16	0.0	4.1	0.0	7.5	318.7
cell_16377	185.8	686.6	-760.0	8.327	-1.473	Excitatory	-0.19	E-14	0.0	18.3	0.0	0.0	222.7
cell_16378	195.2	659.7	-760.0	8.77	-1.5	Excitatory	-0.19	E-14	0.0	19.6	0.0	0.0	279.1
cell_16379	195.6	597.2	-760.0	8.884	-0.962	Excitatory	-0.19	E-14	0.0	19.8	0.9	1.7	238.4
cell_16380	194.3	514.9	-760.0	9.775	2.458	Inhibitory	-0.19	I-8	39.5	2.8	0.9	0.9	233.5
cell_16381	197.8	638.7	-760.0	8.785	-1.462	Excitatory	-0.19	E-14	0.0	17.7	0.0	0.7	245.1
cell_16382	198.5	651.3	-760.0	4.423	6.897	Astrocyte	-0.19		0.0	0.0	24.0	0.0	228.8
cell_16383	199.2	551.0	-760.0	8.375	0.418	Inhibitory	-0.19	I-2	40.0	2.1	0.4	0.0	263.0
cell_16384	199.7	582.4	-760.0	-1.229	3.249	Endothelial 1	-0.19		0.0	0.0	0.0	0.0	246.8
cell_16385	199.9	681.0	-760.0	8.639	-1.185	Excitatory	-0.19	E-14	0.0	23.2	4.2	3.6	274.4
cell_16386	206.7	687.0	-760.0	3.833	7.02	Astrocyte	-0.19		0.0	4.2	33.7	4.2	203.5
cell_16387	208.2	532.6	-760.0	13.094	2.049	Inhibitory	-0.19	I-2	28.6	0.0	0.0	0.0	225.3
cell_16388	210.1	574.0	-760.0	10.975	-0.414	Excitatory	-0.19	E-16	0.6	4.9	1.2	0.6	373.7
cell_16389	220.9	602.1	-760.0	4.855	5.404	Astrocyte	-0.19		0.9	0.0	13.8	0.0	182.5
cell_16390	228.9	540.9	-760.0	4.803	0.182	Ambiguous	-0.19		1.1	6.4	1.1	0.0	303.6
cell_16391	232.6	575.1	-760.0	10.797	1.718	Ambiguous	-0.19		16.5	0.0	0.0	2.1	186.8
cell_16392	238.4	677.0	-760.0	8.896	-1.348	Excitatory	-0.19	E-14	0.0	19.9	0.0	1.0	248.9
cell_16393	240.5	601.5	-760.0	8.299	-0.388	Excitatory	-0.19	E-14	0.8	13.3	0.0	0.0	165.2
cell_16394	243.2	648.9	-760.0	9.058	-1.496	Ambiguous	-0.19		0.0	12.7	2.3	0.0	240.3
cell_16395	261.5	538.2	-760.0	4.692	5.622	Astrocyte	-0.19		0.0	1.0	12.1	0.0	168.8
cell_16396	271.4	538.0	-760.0	9.55	-0.614	Excitatory	-0.19	E-14	0.7	14.5	0.7	0.0	245.4
cell_16397	277.3	582.8	-760.0	2.343	5.978	Astrocyte	-0.19		0.0	0.0	0.0	0.0	174.6
cell_16398	283.9	517.2	-760.0	6.034	6.362	Astrocyte	-0.19		2.2	0.0	4.4	0.0	131.8
cell_16399	284.0	582.1	-760.0	4.099	5.552	Astrocyte	-0.19		0.0	0.0	15.7	0.0	124.9
cell_16400	285.4	572.9	-760.0	9.357	4.534	Inhibitory	-0.19	I-1	8.1	0.0	0.0	0.0	139.9
cell_16401	108.3	513.2	-760.0	5.203	4.333	OD Immature 1	-0.19		1.9	2.5	12.1	0.0	197.7
cell_16402	125.4	630.9	-760.0	4.284	5.173	Astrocyte	-0.19		0.0	0.0	22.4	0.0	164.0
cell_16403	132.6	691.5	-760.0	4.438	6.823	Astrocyte	-0.19		0.0	2.1	29.7	0.0	219.7
cell_16404	142.8	522.3	-760.0	13.658	2.981	Inhibitory	-0.19	I-13	14.5	1.2	2.3	1.7	227.7
cell_16405	264.6	583.9	-760.0	8.856	2.514	Inhibitory	-0.19	I-1	0.0	4.3	2.5	0.0	106.1
cell_16406	122.6	593.2	-760.0	8.727	-0.541	Astrocyte	-0.19		0.0	3.1	3.8	0.6	161.2
cell_16407	130.6	651.0	-760.0	9.231	-0.823	Inhibitory	-0.19	I-1	0.0	7.8	0.8	0.0	128.0
cell_16408	152.2	608.4	-760.0	8.711	-0.882	Excitatory	-0.19	E-14	0.0	15.7	2.9	0.7	223.4
cell_16409	175.2	670.0	-760.0	8.609	-1.197	Excitatory	-0.19	E-14	0.9	20.8	0.9	0.0	251.1
cell_16410	261.8	631.4	-760.0	10.369	0.4	Inhibitory	-0.19	I-21	0.0	5.9	2.5	1.0	192.8
cell_16411	261.8	575.2	-760.0	5.56	7.17	Astrocyte	-0.19		0.0	0.0	6.1	0.0	141.2
cell_16412	269.9	638.2	-760.0	5.321	6.288	Astrocyte	-0.19		0.0	7.6	32.7	1.3	222.0
cell_16413	158.8	555.5	-760.0	10.438	2.814	Inhibitory	-0.19	I-8	23.8	2.1	0.7	0.0	158.8
cell_16414	225.5	620.9	-760.0	8.682	-1.343	Inhibitory	-0.19	I-1	0.6	10.2	0.0	0.0	147.2
cell_16415	266.6	653.4	-760.0	8.721	-1.691	Excitatory	-0.19	E-14	0.9	21.7	0.0	0.9	208.2
cell_16416	107.3	694.2	-760.0	8.761	5.579	Excitatory	-0.19	E-9	0.0	20.4	0.0	0.0	217.9
cell_16417	109.3	648.3	-760.0	8.165	-0.5	Excitatory	-0.19	E-14	0.0	5.4	0.0	0.0	174.5
cell_16418	140.3	686.5	-760.0	9.192	-1.122	Excitatory	-0.19	E-14	0.0	24.2	2.0	0.7	271.0
cell_16419	141.1	592.2	-760.0	3.194	5.504	Microglia	-0.19		0.0	10.2	7.7	0.0	176.2
cell_16420	141.5	561.6	-760.0	5.027	5.446	Astrocyte	-0.19		3.6	1.2	7.3	1.2	140.8
cell_16421	160.9	533.2	-760.0	10.479	1.493	Ambiguous	-0.19		0.0	1.7	6.0	0.0	172.5
cell_16422	178.2	614.2	-760.0	8.553	-1.828	Excitatory	-0.19	E-14	0.0	28.9	1.2	0.0	298.9
cell_16423	184.4	599.6	-760.0	8.642	-1.828	Excitatory	-0.19	E-14	0.0	19.4	0.0	0.0	259.3
cell_16424	189.5	623.0	-760.0	8.762	-1.025	Excitatory	-0.19	E-14	0.0	15.8	0.0	0.8	249.2
cell_16425	201.2	597.5	-760.0	8.24	5.52	Excitatory	-0.19	E-19	0.0	23.0	0.0	0.0	199.6
cell_16426	202.2	629.5	-760.0	8.19	-0.492	Excitatory	-0.19	E-14	0.0	11.6	0.0	0.0	221.6
cell_16427	215.6	674.5	-760.0	8.569	-1.113	Excitatory	-0.19	E-14	0.8	11.8	3.2	0.0	191.7
cell_16428	220.8	546.2	-760.0	11.085	2.937	Inhibitory	-0.19	I-1	30.1	0.0	0.0	0.0	198.5
cell_16429	231.7	562.1	-760.0	11.889	3.308	Inhibitory	-0.19	I-1	17.8	0.0	0.0	1.0	159.9
cell_16430	257.9	668.3	-760.0	8.616	-0.865	Excitatory	-0.19	E-14	0.0	14.9	0.0	0.0	226.7
cell_16431	261.7	694.2	-760.0	8.001	-1.179	Excitatory	-0.19	E-14	0.0	9.4	0.9	0.0	167.5
cell_16432	266.4	671.3	-760.0	5.445	4.926	OD Immature 1	-0.19		0.0	2.3	14.6	0.0	218.4
cell_16433	281.1	642.7	-760.0	8.535	-1.256	Excitatory	-0.19	E-14	0.0	14.4	2.2	0.0	204.2
cell_16434	284.6	554.2	-760.0	9.114	3.997	Inhibitory	-0.19	I-1	4.5	0.9	0.0	0.9	93.5
cell_16435	108.4	339.0	-760.0	10.837	7.712	Excitatory	-0.19	E-23	0.7	9.2	2.4	0.0	270.1
cell_16436	123.5	364.6	-760.0	12.511	6.654	Inhibitory	-0.19	I-16	31.8	3.0	0.0	1.5	304.3
cell_16437	129.0	419.0	-760.0	4.962	6.47	Astrocyte	-0.19		0.0	0.0	34.4	0.0	198.0
